benchmark,family,item_id,target_act,target_source
mathtutorbench_scaffolding,standard,scaffolding-377,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-378,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-379,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-380,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-381,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-382,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-383,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-384,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-385,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-386,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-387,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-388,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-389,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-390,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-391,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-392,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-393,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-394,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-395,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-396,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-397,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-398,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-399,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-400,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-401,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-402,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-403,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-404,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-405,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-406,generic,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-407,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-408,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-409,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-410,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-411,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-412,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-413,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-414,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-415,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-416,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-417,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-418,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-419,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-420,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-421,generic,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-422,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-423,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-424,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-425,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-426,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-427,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-428,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-429,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-430,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-431,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-432,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-433,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-434,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-435,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-436,generic,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-437,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-438,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-439,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-440,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-441,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-442,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-443,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-444,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-445,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-446,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-447,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-448,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-449,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-450,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-451,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-452,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-453,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-454,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-455,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-456,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-457,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-458,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-459,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-460,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-461,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-462,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-463,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-464,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-465,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-466,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-467,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-468,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-469,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-470,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-471,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-472,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-473,generic,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-474,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-475,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-476,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-477,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-478,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-479,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-480,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-481,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-482,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-483,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-484,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-485,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-486,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-487,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-488,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-489,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-490,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-491,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-492,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-493,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-494,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-495,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-496,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-497,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-498,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-499,generic,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-500,telling,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-501,generic,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-502,generic,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-503,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-504,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-505,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-506,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-507,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-508,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-509,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-510,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-511,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-512,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-513,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-514,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-515,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-516,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-517,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-518,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-519,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-520,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-521,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-522,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-523,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-524,telling,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-525,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-526,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-527,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-528,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-529,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-530,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-531,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-532,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-533,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-534,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-535,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-536,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-537,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-538,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-539,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-540,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-541,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-542,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-543,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-544,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-545,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-546,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-547,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-548,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-549,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-550,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-551,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-552,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-553,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-554,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-555,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-556,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-557,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-558,generic,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-559,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-560,generic,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-561,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-562,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-563,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-564,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-565,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-566,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-567,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-568,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-569,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-570,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-571,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-572,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-573,focus,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-574,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-575,generic,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-576,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-577,probing,exact_human_lookup
mathtutorbench_scaffolding,standard,scaffolding-578,probing,exact_human_lookup
